408,390,409,387,-65485
409,387,409,385,-65485
409,385,409,383,-65485
409,383,407,380,-65485
407,380,405,377,-65485
405,377,402,374,-65485
402,374,400,372,-65485
400,372,399,372,-65485
399,372,398,374,-65485
398,374,395,379,-65485
395,379,393,384,-65485
393,384,390,390,-65485
390,390,387,397,-65485
387,397,385,404,-65485
385,404,384,413,-65485
384,413,384,422,-65485
384,422,384,428,-65485
384,428,387,433,-65485
387,433,390,436,-65485
390,436,394,438,-65485
394,438,399,440,-65485
399,440,404,440,-65485
404,440,409,440,-65485
409,440,415,440,-65485
415,440,421,438,-65485
421,438,427,435,-65485
427,435,433,432,-65485
433,432,438,431,-65485
349,529,350,529,-10092340
350,529,352,528,-10092340
352,528,354,526,-10092340
354,526,358,523,-10092340
358,523,362,519,-10092340
362,519,366,516,-10092340
366,516,371,511,-10092340
371,511,376,506,-10092340
376,506,379,503,-10092340
379,503,383,499,-10092340
383,499,386,496,-10092340
386,496,388,494,-10092340
388,494,389,492,-10092340
389,492,391,491,-10092340
391,491,392,490,-10092340
392,490,392,489,-10092340
392,489,393,489,-10092340
393,489,392,490,-10092340
392,490,390,495,-10092340
390,495,388,501,-10092340
388,501,387,507,-10092340
387,507,386,514,-10092340
386,514,385,520,-10092340
385,520,384,527,-10092340
384,527,384,533,-10092340
384,533,384,541,-10092340
384,541,383,548,-10092340
383,548,383,556,-10092340
383,556,382,563,-10092340
382,563,381,571,-10092340
381,571,380,578,-10092340
380,578,379,585,-10092340
379,585,379,589,-10092340
379,589,378,594,-10092340
378,594,378,596,-10092340
378,596,378,599,-10092340
378,599,378,600,-10092340
378,600,378,602,-10092340
378,602,378,604,-10092340
378,604,378,605,-10092340
378,605,378,606,-10092340
378,606,377,606,-10092340
377,606,376,606,-10092340
376,606,374,605,-10092340
374,605,371,604,-10092340
371,604,369,604,-10092340
369,604,367,604,-10092340
367,604,364,604,-10092340
364,604,362,604,-10092340
362,604,360,604,-10092340
360,604,358,604,-10092340
358,604,357,604,-10092340
357,604,356,604,-10092340
356,604,355,604,-10092340
355,604,354,604,-10092340
354,604,353,604,-10092340
353,604,354,604,-10092340
354,604,358,604,-10092340
358,604,364,605,-10092340
364,605,371,605,-10092340
371,605,378,605,-10092340
378,605,386,605,-10092340
386,605,392,605,-10092340
392,605,398,605,-10092340
398,605,404,606,-10092340
404,606,408,607,-10092340
408,607,411,607,-10092340
411,607,413,607,-10092340
413,607,413,608,-10092340
